1008,6,3
1009,6,6
1010,6,9
1011,6,12
1012,6,15
1013,6,18
1014,6,21
1015,6,24
1016,6,27
1017,6,30
1018,6,33
1019,6,36
1020,6,39
1021,6,42
1022,6,45
1023,9,-45
1024,9,-42
1025,9,-39
1026,9,-36
1027,9,-33
1028,9,-30
1029,9,-27
1030,9,-24
1031,9,-21
1032,9,-18
1033,9,-15
1034,9,-12
1035,9,-9
1036,9,-6
1037,9,-3
1038,9,0
1039,9,3
1040,9,6
1041,9,9
1042,9,12
1043,9,15
1044,9,18
1045,9,21
1046,9,24
1047,9,27
1048,9,30
1049,9,33
1050,9,36
1051,9,39
1052,9,42
1053,9,45
1054,12,-45
1055,12,-42
1056,12,-39
1057,12,-36
1058,12,-33
1059,12,-30
1060,12,-27
1061,12,-24
1062,12,-21
1063,12,-18
1064,12,-15
1065,12,-12
1066,12,-9
1067,12,-6
1068,12,-3
1069,12,0
1070,12,3
1071,12,6
1072,12,9
1073,12,12
1074,12,15
1075,12,18
1076,12,21
1077,12,24
1078,12,27
1079,12,30
1080,12,33
1081,12,36
1082,12,39
1083,12,42
1084,12,45
1085,15,-45
1086,15,-42
1087,15,-39
1088,15,-36
1089,15,-33
1090,15,-30
1091,15,-27
1092,15,-24
1093,15,-21
1094,15,-18
1095,15,-15
1096,15,-12
1097,15,-9
1098,15,-6
1099,15,-3
1100,15,0
1101,15,3
1102,15,6
1103,15,9
1104,15,12
1105,15,15
1106,15,18
1107,15,21
1108,15,24
1109,15,27
1110,15,30
1111,15,33
1112,15,36
1113,15,39
1114,15,42
1115,15,45
1116,18,-45
1117,18,-42
1118,18,-39
1119,18,-36
1120,18,-33
1121,18,-30
1122,18,-27
1123,18,-24
1124,18,-21
1125,18,-18
1126,18,-15
1127,18,-12
1128,18,-9
1129,18,-6
1130,18,-3
1131,18,0
1132,18,3
1133,18,6
1134,18,9
1135,18,12
1136,18,15
1137,18,18
1138,18,21
1139,18,24
1140,18,27
1141,18,30
1142,18,33
1143,18,36
1144,18,39
1145,18,42
1146,18,45
1147,21,-45
1148,21,-42
1149,21,-39
1150,21,-36
1151,21,-33
1152,21,-30
1153,21,-27
1154,21,-24
1155,21,-21
1156,21,-18
1157,21,-15
1158,21,-12
1159,21,-9
1160,21,-6
1161,21,-3
1162,21,0
1163,21,3
1164,21,6
1165,21,9
1166,21,12
1167,21,15
1168,21,18
1169,21,21
1170,21,24
1171,21,27
1172,21,30
1173,21,33
1174,21,36
1175,21,39
1176,21,42
1177,21,45
1178,24,-45
1179,24,-42
1180,24,-39
1181,24,-36
1182,24,-33
